"Libbehenschel, Jens",2003,3
"Braun, Oliver",2003,27
"Kutz, Martin",2002,1
"Lefmann, Hanno",2002,14
"Helmberg, C.",2002,52
"Ulbrich, M.",2003,54
"Fischer, Andreas",2002,84
"Helmberg, C.",2003,16
"Skutella, Martin",2002,42
"Spreen, Dieter",2002,0
"Merkle, Wolfgang",2002,2
"Theobald, Thorsten",2002,6
"Rieger, J.H.",2002,1
"Griewank, Andreas",2002,11
"Bauer, P.",2002,18
"Hiptmair, Ralf",2002,25
"Fekete, Sándor P.",2001,114
"Merkle, Wolfgang",2001,1
"Flum, Jörg",2001,93
"Jünger, Michael",2001,13
"Hoffmann, Frank",2001,81
"Althaus, Ernst",2001,19
"Sellen, Jürgen",2000,8
"Brandstädt, Andreas",2000,19
"Bürgisser, Peter",2000,14
"Ascheuer, Norbert",2001,136
"John, Reinhard",2000,7
"Czumaj, Artur",2000,14
"Bertram-Kretzberg, Claudia",2000,24
"Gugat, Martin",2000,5
"Faigle, Ulrich",2000,30
"Bürgisser, Peter",2000,6
"Reinhardt, Klaus",2000,69
"Buchholz, Peter",2000,114
"Borndörfer, Ralf",2000,24
"Albers, Susanne",2000,186
"Scheideler, Christian",2000,3
"Kummer, Bernd",2000,7
